"resp.id","domanda","profilo","n_film","tipo_film","h","qual_stream","qual_cine","prezzo","scelta","professione","sesso","et√."
88,792,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","F","22-25"
88,792,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Lavoratore Dipendente","F","22-25"
88,792,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Lavoratore Dipendente","F","22-25"
89,793,1,7,"Commerciali","9-13","4K","3D",60,0,"Studente","F","18-21"
89,793,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","F","18-21"
89,793,3,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","F","18-21"
89,794,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","18-21"
89,794,2,10,"Animazione","21-24","4K","3D",80,1,"Studente","F","18-21"
89,794,3,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","F","18-21"
89,795,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","18-21"
89,795,2,4,"Animazione","21-24","FullHD","IMAX",40,1,"Studente","F","18-21"
89,795,3,7,"Commerciali","21-24","4K","Standard",80,0,"Studente","F","18-21"
89,796,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","18-21"
89,796,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","F","18-21"
89,796,3,10,"Commerciali","15-19","4K","3D",40,0,"Studente","F","18-21"
89,797,1,4,"Animazione","15-19","4K","3D",60,1,"Studente","F","18-21"
89,797,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","F","18-21"
89,797,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","18-21"
89,798,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","F","18-21"
89,798,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","F","18-21"
89,798,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","18-21"
89,799,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","F","18-21"
89,799,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Studente","F","18-21"
89,799,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","F","18-21"
89,800,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","F","18-21"
89,800,2,10,"Indipendenti","15-19","FullHD","Standard",80,1,"Studente","F","18-21"
89,800,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","F","18-21"
89,801,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","18-21"
89,801,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","F","18-21"
89,801,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","18-21"
90,802,1,7,"Commerciali","9-13","4K","3D",60,0,"Studente","M","22-25"
90,802,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","M","22-25"
90,802,3,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","M","22-25"
90,803,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","M","22-25"
90,803,2,10,"Animazione","21-24","4K","3D",80,1,"Studente","M","22-25"
90,803,3,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","M","22-25"
90,804,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","M","22-25"
90,804,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","M","22-25"
90,804,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","M","22-25"
90,805,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Studente","M","22-25"
90,805,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","M","22-25"
90,805,3,10,"Commerciali","15-19","4K","3D",40,1,"Studente","M","22-25"
90,806,1,4,"Animazione","15-19","4K","3D",60,1,"Studente","M","22-25"
90,806,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","M","22-25"
90,806,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","M","22-25"
90,807,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","M","22-25"
90,807,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","M","22-25"
90,807,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","M","22-25"
90,808,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","M","22-25"
90,808,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Studente","M","22-25"
90,808,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","M","22-25"
90,809,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","M","22-25"
90,809,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Studente","M","22-25"
90,809,3,4,"Commerciali","15-19","FullHD","IMAX",80,1,"Studente","M","22-25"
90,810,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","M","22-25"
90,810,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","M","22-25"
90,810,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","M","22-25"
91,811,1,7,"Commerciali","9-13","4K","3D",60,1,"Studente","M","22-25"
91,811,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","M","22-25"
91,811,3,4,"Animazione","21-24","4K","IMAX",40,0,"Studente","M","22-25"
91,812,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","M","22-25"
91,812,2,10,"Animazione","21-24","4K","3D",80,1,"Studente","M","22-25"
91,812,3,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","M","22-25"
91,813,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","M","22-25"
91,813,2,4,"Animazione","21-24","FullHD","IMAX",40,1,"Studente","M","22-25"
91,813,3,7,"Commerciali","21-24","4K","Standard",80,0,"Studente","M","22-25"
91,814,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Studente","M","22-25"
91,814,2,4,"Commerciali","9-13","4K","Standard",40,1,"Studente","M","22-25"
91,814,3,10,"Commerciali","15-19","4K","3D",40,0,"Studente","M","22-25"
91,815,1,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","22-25"
91,815,2,4,"Indipendenti","9-13","4K","3D",80,1,"Studente","M","22-25"
91,815,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","M","22-25"
91,816,1,7,"Indipendenti","21-24","FullHD","3D",40,0,"Studente","M","22-25"
91,816,2,7,"Commerciali","9-13","FullHD","3D",60,1,"Studente","M","22-25"
91,816,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","M","22-25"
91,817,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","M","22-25"
91,817,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Studente","M","22-25"
91,817,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","M","22-25"
91,818,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","M","22-25"
91,818,2,10,"Indipendenti","15-19","FullHD","Standard",80,1,"Studente","M","22-25"
91,818,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","22-25"
91,819,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","M","22-25"
91,819,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","M","22-25"
91,819,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","M","22-25"
92,820,1,7,"Commerciali","9-13","4K","3D",60,0,"Lavoratore Dipendente","M","26-30"
92,820,2,4,"Animazione","15-19","FullHD","3D",60,0,"Lavoratore Dipendente","M","26-30"
92,820,3,4,"Animazione","21-24","4K","IMAX",40,1,"Lavoratore Dipendente","M","26-30"
92,821,1,4,"Indipendenti","9-13","FullHD","3D",80,1,"Lavoratore Dipendente","M","26-30"
92,821,2,10,"Animazione","21-24","4K","3D",80,0,"Lavoratore Dipendente","M","26-30"
92,821,3,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Lavoratore Dipendente","M","26-30"
92,822,1,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Dipendente","M","26-30"
92,822,2,4,"Animazione","21-24","FullHD","IMAX",40,1,"Lavoratore Dipendente","M","26-30"
92,822,3,7,"Commerciali","21-24","4K","Standard",80,0,"Lavoratore Dipendente","M","26-30"
92,823,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Lavoratore Dipendente","M","26-30"
92,823,2,4,"Commerciali","9-13","4K","Standard",40,1,"Lavoratore Dipendente","M","26-30"
92,823,3,10,"Commerciali","15-19","4K","3D",40,0,"Lavoratore Dipendente","M","26-30"
92,824,1,4,"Animazione","15-19","4K","3D",60,0,"Lavoratore Dipendente","M","26-30"
92,824,2,4,"Indipendenti","9-13","4K","3D",80,1,"Lavoratore Dipendente","M","26-30"
92,824,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","M","26-30"
92,825,1,7,"Indipendenti","21-24","FullHD","3D",40,0,"Lavoratore Dipendente","M","26-30"
92,825,2,7,"Commerciali","9-13","FullHD","3D",60,1,"Lavoratore Dipendente","M","26-30"
92,825,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","M","26-30"
92,826,1,7,"Animazione","15-19","FullHD","Standard",40,1,"Lavoratore Dipendente","M","26-30"
92,826,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Lavoratore Dipendente","M","26-30"
92,826,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Lavoratore Dipendente","M","26-30"
92,827,1,10,"Indipendenti","15-19","4K","Standard",80,1,"Lavoratore Dipendente","M","26-30"
92,827,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Lavoratore Dipendente","M","26-30"
92,827,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Lavoratore Dipendente","M","26-30"
92,828,1,10,"Indipendenti","9-13","4K","IMAX",40,1,"Lavoratore Dipendente","M","26-30"
92,828,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Lavoratore Dipendente","M","26-30"
92,828,3,4,"Indipendenti","21-24","4K","Standard",60,0,"Lavoratore Dipendente","M","26-30"
93,829,1,7,"Commerciali","9-13","4K","3D",60,1,"Lavoratore Dipendente","F","22-25"
93,829,2,4,"Animazione","15-19","FullHD","3D",60,0,"Lavoratore Dipendente","F","22-25"
93,829,3,4,"Animazione","21-24","4K","IMAX",40,0,"Lavoratore Dipendente","F","22-25"
93,830,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","F","22-25"
93,830,2,10,"Animazione","21-24","4K","3D",80,0,"Lavoratore Dipendente","F","22-25"
93,830,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Lavoratore Dipendente","F","22-25"
93,831,1,7,"Animazione","9-13","4K","IMAX",80,1,"Lavoratore Dipendente","F","22-25"
93,831,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Lavoratore Dipendente","F","22-25"
93,831,3,7,"Commerciali","21-24","4K","Standard",80,0,"Lavoratore Dipendente","F","22-25"
93,832,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Lavoratore Dipendente","F","22-25"
93,832,2,4,"Commerciali","9-13","4K","Standard",40,0,"Lavoratore Dipendente","F","22-25"
93,832,3,10,"Commerciali","15-19","4K","3D",40,1,"Lavoratore Dipendente","F","22-25"
93,833,1,4,"Animazione","15-19","4K","3D",60,0,"Lavoratore Dipendente","F","22-25"
93,833,2,4,"Indipendenti","9-13","4K","3D",80,1,"Lavoratore Dipendente","F","22-25"
93,833,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","F","22-25"
93,834,1,7,"Indipendenti","21-24","FullHD","3D",40,0,"Lavoratore Dipendente","F","22-25"
93,834,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Lavoratore Dipendente","F","22-25"
93,834,3,10,"Indipendenti","9-13","4K","IMAX",40,1,"Lavoratore Dipendente","F","22-25"
93,835,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Lavoratore Dipendente","F","22-25"
93,835,2,10,"Commerciali","21-24","4K","IMAX",60,1,"Lavoratore Dipendente","F","22-25"
93,835,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Lavoratore Dipendente","F","22-25"
93,836,1,10,"Indipendenti","15-19","4K","Standard",80,1,"Lavoratore Dipendente","F","22-25"
93,836,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Lavoratore Dipendente","F","22-25"
93,836,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Lavoratore Dipendente","F","22-25"
93,837,1,10,"Indipendenti","9-13","4K","IMAX",40,1,"Lavoratore Dipendente","F","22-25"
93,837,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Lavoratore Dipendente","F","22-25"
93,837,3,4,"Indipendenti","21-24","4K","Standard",60,0,"Lavoratore Dipendente","F","22-25"
94,838,1,7,"Commerciali","9-13","4K","3D",60,0,"Studente","F","22-25"
94,838,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","F","22-25"
94,838,3,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","F","22-25"
94,839,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
94,839,2,10,"Animazione","21-24","4K","3D",80,0,"Studente","F","22-25"
94,839,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Studente","F","22-25"
94,840,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","22-25"
94,840,2,4,"Animazione","21-24","FullHD","IMAX",40,1,"Studente","F","22-25"
94,840,3,7,"Commerciali","21-24","4K","Standard",80,0,"Studente","F","22-25"
94,841,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
94,841,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","F","22-25"
94,841,3,10,"Commerciali","15-19","4K","3D",40,0,"Studente","F","22-25"
94,842,1,4,"Animazione","15-19","4K","3D",60,0,"Studente","F","22-25"
94,842,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","F","22-25"
94,842,3,4,"Indipendenti","9-13","FullHD","3D",80,1,"Studente","F","22-25"
94,843,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","F","22-25"
94,843,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","F","22-25"
94,843,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
94,844,1,7,"Animazione","15-19","FullHD","Standard",40,1,"Studente","F","22-25"
94,844,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Studente","F","22-25"
94,844,3,10,"Commerciali","21-24","FullHD","IMAX",60,0,"Studente","F","22-25"
94,845,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","F","22-25"
94,845,2,10,"Indipendenti","15-19","FullHD","Standard",80,1,"Studente","F","22-25"
94,845,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","F","22-25"
94,846,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
94,846,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","F","22-25"
94,846,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
95,847,1,7,"Commerciali","9-13","4K","3D",60,0,"Studente","F","22-25"
95,847,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","F","22-25"
95,847,3,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","F","22-25"
95,848,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
95,848,2,10,"Animazione","21-24","4K","3D",80,1,"Studente","F","22-25"
95,848,3,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Studente","F","22-25"
95,849,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","22-25"
95,849,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","F","22-25"
95,849,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","F","22-25"
95,850,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Studente","F","22-25"
95,850,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","F","22-25"
95,850,3,10,"Commerciali","15-19","4K","3D",40,1,"Studente","F","22-25"
95,851,1,4,"Animazione","15-19","4K","3D",60,1,"Studente","F","22-25"
95,851,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","F","22-25"
95,851,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
95,852,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","F","22-25"
95,852,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","F","22-25"
95,852,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
95,853,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","F","22-25"
95,853,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Studente","F","22-25"
95,853,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","F","22-25"
95,854,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","F","22-25"
95,854,2,10,"Indipendenti","15-19","FullHD","Standard",80,0,"Studente","F","22-25"
95,854,3,4,"Commerciali","15-19","FullHD","IMAX",80,1,"Studente","F","22-25"
95,855,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","F","22-25"
95,855,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","F","22-25"
95,855,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
96,856,1,7,"Commerciali","9-13","4K","3D",60,1,"Studente","M","22-25"
96,856,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","M","22-25"
96,856,3,4,"Animazione","21-24","4K","IMAX",40,0,"Studente","M","22-25"
96,857,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","M","22-25"
96,857,2,10,"Animazione","21-24","4K","3D",80,0,"Studente","M","22-25"
96,857,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Studente","M","22-25"
96,858,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","M","22-25"
96,858,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Studente","M","22-25"
96,858,3,7,"Commerciali","21-24","4K","Standard",80,1,"Studente","M","22-25"
96,859,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","M","22-25"
96,859,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","M","22-25"
96,859,3,10,"Commerciali","15-19","4K","3D",40,0,"Studente","M","22-25"
96,860,1,4,"Animazione","15-19","4K","3D",60,0,"Studente","M","22-25"
96,860,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","M","22-25"
96,860,3,4,"Indipendenti","9-13","FullHD","3D",80,1,"Studente","M","22-25"
96,861,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","M","22-25"
96,861,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","M","22-25"
96,861,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","M","22-25"
96,862,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Studente","M","22-25"
96,862,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Studente","M","22-25"
96,862,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Studente","M","22-25"
96,863,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Studente","M","22-25"
96,863,2,10,"Indipendenti","15-19","FullHD","Standard",80,1,"Studente","M","22-25"
96,863,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Studente","M","22-25"
96,864,1,10,"Indipendenti","9-13","4K","IMAX",40,0,"Studente","M","22-25"
96,864,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Studente","M","22-25"
96,864,3,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","M","22-25"
97,865,1,7,"Commerciali","9-13","4K","3D",60,1,"Lavoratore Dipendente","F","41-50"
97,865,2,4,"Animazione","15-19","FullHD","3D",60,0,"Lavoratore Dipendente","F","41-50"
97,865,3,4,"Animazione","21-24","4K","IMAX",40,0,"Lavoratore Dipendente","F","41-50"
97,866,1,4,"Indipendenti","9-13","FullHD","3D",80,1,"Lavoratore Dipendente","F","41-50"
97,866,2,10,"Animazione","21-24","4K","3D",80,0,"Lavoratore Dipendente","F","41-50"
97,866,3,7,"Indipendenti","15-19","FullHD","IMAX",60,0,"Lavoratore Dipendente","F","41-50"
97,867,1,7,"Animazione","9-13","4K","IMAX",80,0,"Lavoratore Dipendente","F","41-50"
97,867,2,4,"Animazione","21-24","FullHD","IMAX",40,0,"Lavoratore Dipendente","F","41-50"
97,867,3,7,"Commerciali","21-24","4K","Standard",80,1,"Lavoratore Dipendente","F","41-50"
97,868,1,4,"Indipendenti","21-24","4K","Standard",60,0,"Lavoratore Dipendente","F","41-50"
97,868,2,4,"Commerciali","9-13","4K","Standard",40,0,"Lavoratore Dipendente","F","41-50"
97,868,3,10,"Commerciali","15-19","4K","3D",40,1,"Lavoratore Dipendente","F","41-50"
97,869,1,4,"Animazione","15-19","4K","3D",60,1,"Lavoratore Dipendente","F","41-50"
97,869,2,4,"Indipendenti","9-13","4K","3D",80,0,"Lavoratore Dipendente","F","41-50"
97,869,3,4,"Indipendenti","9-13","FullHD","3D",80,0,"Lavoratore Dipendente","F","41-50"
97,870,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Lavoratore Dipendente","F","41-50"
97,870,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Lavoratore Dipendente","F","41-50"
97,870,3,10,"Indipendenti","9-13","4K","IMAX",40,0,"Lavoratore Dipendente","F","41-50"
97,871,1,7,"Animazione","15-19","FullHD","Standard",40,0,"Lavoratore Dipendente","F","41-50"
97,871,2,10,"Commerciali","21-24","4K","IMAX",60,0,"Lavoratore Dipendente","F","41-50"
97,871,3,10,"Commerciali","21-24","FullHD","IMAX",60,1,"Lavoratore Dipendente","F","41-50"
97,872,1,10,"Indipendenti","15-19","4K","Standard",80,0,"Lavoratore Dipendente","F","41-50"
97,872,2,10,"Indipendenti","15-19","FullHD","Standard",80,1,"Lavoratore Dipendente","F","41-50"
97,872,3,4,"Commerciali","15-19","FullHD","IMAX",80,0,"Lavoratore Dipendente","F","41-50"
97,873,1,10,"Indipendenti","9-13","4K","IMAX",40,1,"Lavoratore Dipendente","F","41-50"
97,873,2,4,"Commerciali","15-19","4K","IMAX",80,0,"Lavoratore Dipendente","F","41-50"
97,873,3,4,"Indipendenti","21-24","4K","Standard",60,0,"Lavoratore Dipendente","F","41-50"
98,874,1,7,"Commerciali","9-13","4K","3D",60,0,"Studente","F","22-25"
98,874,2,4,"Animazione","15-19","FullHD","3D",60,0,"Studente","F","22-25"
98,874,3,4,"Animazione","21-24","4K","IMAX",40,1,"Studente","F","22-25"
98,875,1,4,"Indipendenti","9-13","FullHD","3D",80,0,"Studente","F","22-25"
98,875,2,10,"Animazione","21-24","4K","3D",80,0,"Studente","F","22-25"
98,875,3,7,"Indipendenti","15-19","FullHD","IMAX",60,1,"Studente","F","22-25"
98,876,1,7,"Animazione","9-13","4K","IMAX",80,0,"Studente","F","22-25"
98,876,2,4,"Animazione","21-24","FullHD","IMAX",40,1,"Studente","F","22-25"
98,876,3,7,"Commerciali","21-24","4K","Standard",80,0,"Studente","F","22-25"
98,877,1,4,"Indipendenti","21-24","4K","Standard",60,1,"Studente","F","22-25"
98,877,2,4,"Commerciali","9-13","4K","Standard",40,0,"Studente","F","22-25"
98,877,3,10,"Commerciali","15-19","4K","3D",40,0,"Studente","F","22-25"
98,878,1,4,"Animazione","15-19","4K","3D",60,0,"Studente","F","22-25"
98,878,2,4,"Indipendenti","9-13","4K","3D",80,0,"Studente","F","22-25"
98,878,3,4,"Indipendenti","9-13","FullHD","3D",80,1,"Studente","F","22-25"
98,879,1,7,"Indipendenti","21-24","FullHD","3D",40,1,"Studente","F","22-25"
98,879,2,7,"Commerciali","9-13","FullHD","3D",60,0,"Studente","F","22-25"
